,D_NO_PRED,D_NO_TRUE,D_NO2_PRED,D_NO2_TRUE,D_PM10_PRED,D_PM10_TRUE,N_NO_PRED,N_NO_TRUE,N_NO2_PRED,N_NO2_TRUE,N_Ox_PRED,N_Ox_TRUE,N_O3_PRED,N_O3_TRUE,N_PM10_PRED,N_PM10_TRUE,O_NO_PRED,O_NO_TRUE,O_NO2_PRED,O_NO2_TRUE,O_PM10_PRED,O_PM10_TRUE,S_NO_PRED,S_NO_TRUE,S_NO2_PRED,S_NO2_TRUE,S_Ox_PRED,S_Ox_TRUE,S_O3_PRED,S_O3_TRUE,S_PM10_PRED,S_PM10_TRUE,W_NO_PRED,W_NO_TRUE,W_NO2_PRED,W_NO2_TRUE,W_PM10_PRED,W_PM10_TRUE
2020-02-19 00:00:00,59.277298087206255,56.910965000000004,56.03705881129282,52.578365000000005,30.32609894897434,37.360363,8.036481924443796,5.3245873,28.305172539164705,27.482998,69.68054137906007,62.261826,41.97376250741117,34.778828000000004,19.763234335966708,18.751696,27.46099976333666,19.909853,37.517861441666646,33.114357,32.21714025334712,35.529808,29.0438057388199,30.358605999999998,37.82024985754437,33.684628000000004,71.26574181432612,58.965266,31.14839922469424,25.280638,28.722024728160925,30.952719000000002,13.297640436277764,14.339269,34.3438772862255,38.098022,24.33361267910003,27.219538
2020-02-20 00:00:00,55.26303166349003,41.477146000000005,49.86294340764671,48.001293,25.57883798476923,21.411116,6.985494276364778,3.8247705,28.489631273798278,28.749384000000003,62.04654389185894,57.542908,34.507440916023285,28.793523999999998,16.18110847009672,15.472037,27.034629504783386,10.129119000000001,37.5298772183743,25.67711,24.516723174496754,20.845781,25.73553881863354,11.2335415,37.629051662919125,33.311607,67.91458514404765,57.948297,28.306351001891404,24.636689999999998,24.405603595306538,18.30438,12.507557303259249,6.5191349999999995,32.16638975808823,32.485607,19.12568937756667,16.306656
2020-02-21 00:00:00,77.30852764412532,57.57955,62.13573553698483,51.04952,32.457571689692315,30.897540000000003,9.344479617800706,8.121017,32.71691661075654,24.16359,68.37037016120578,60.8571,32.279933987759385,36.693509999999996,21.64492166025882,15.661102,35.98115382348334,15.682148000000002,43.664873103961774,31.390806,36.54297345894122,29.160278,47.324396243167726,33.266476000000004,47.937667771794885,38.438488,71.6107174177563,59.358816,20.11578271772056,20.920328,32.834050421791154,24.878622,22.89842063401542,17.460402,39.5169122657353,33.748978,25.882262327799992,19.670176
2020-02-22 00:00:00,44.78909535152304,48.309917,41.348248313395636,48.544228000000004,23.807775554051286,28.243979,4.328349010063679,1.67682,16.966523500472793,18.576483,71.6589131543417,65.115763,50.84940226483462,46.53928,14.450840188535773,13.071023,16.679647252173346,11.786325,25.83154559521855,24.811522,22.9001643577363,20.475145,18.997401988291916,31.455582,25.35171915488166,32.96539,74.47643186133975,62.758244,45.47661449714493,29.792854,20.945075302083332,22.336157,8.749542384759263,6.9663515,21.304232108039226,31.538057000000002,17.637342445283327,16.148138
2020-02-23 00:00:00,76.94796268450824,35.0467,59.85582961199813,48.931354999999996,39.660804053230805,21.237928,15.56405292743712,3.5433595,38.00630469081955,30.587788,71.6539083526635,62.37980699999999,32.658256598105794,31.792019,27.537347053022,17.771267,42.33923463253335,10.829678999999999,45.08622213777322,31.461626000000003,43.70660312645379,21.471970000000002,64.90059537360248,23.8358,47.84154038653845,36.70968,74.57743023438248,58.266616000000006,19.798997497682965,21.556936,42.08281588323754,24.767471,32.4911581841358,9.120184,46.14698212622552,40.956444,33.58508775333335,19.801727
2020-02-24 00:00:00,81.93463640474326,48.93204,57.92320342385455,52.80154399999999,39.47124255364104,28.834421000000003,22.169204580507046,4.3680606,37.32043186670609,32.14343,70.14531053160323,57.455419000000006,25.466327241283658,25.311989,26.182440341155786,18.935759,42.85597125486665,11.550199000000001,45.69666646420768,36.132214000000005,44.39394045789504,23.649794,73.40109479906837,43.267990000000005,50.04918161321504,39.50076,71.69810792996367,54.40563100000001,14.534580581266178,14.904871,41.100790893151334,35.998055,39.86112015708517,13.956953,44.817742364068586,43.35532,32.70498212606665,21.936111
2020-02-25 00:00:00,49.28754126105306,33.250454,41.900497251358864,43.618664,23.62258478969232,25.598485999999998,7.099438116864003,0.7778338,19.75597867511031,12.973371499999999,73.0236429992833,71.8760965,50.97858783707552,58.902725,13.957072759583173,11.7366495,21.024319113527607,8.667852,29.281665814549196,25.702717,24.584017325815296,21.581808,28.9782972479296,19.544756,30.263225959072997,29.313198,73.70484394733654,53.281036,43.22430602959649,23.967838,21.01983393797892,22.293497,9.490373512530864,3.1966822,21.11109329931373,23.032536999999998,14.578313416461453,14.846751999999999
2020-02-26 00:00:00,59.391496840905134,55.913284,51.47213076017407,37.0897,29.367048613721625,27.323180999999998,8.913643770954398,7.103325999999999,26.828907828684017,22.12828,69.29286988128824,56.39395,39.85840799469654,34.26567,18.057239230842516,19.796747,29.90072210988331,22.205364000000003,38.34905627301914,28.01124,30.75119258862211,27.121912,28.92409238804347,35.22473,38.45305260355028,29.425413,71.81031704384583,53.393251,30.51058444243023,23.967838,28.61053558960727,28.617508,14.079997004999997,19.282625,30.922697263823537,25.812775,22.024846680066688,21.764715
2020-02-27 00:00:00,63.00895200354349,26.734268,50.81484625293281,44.581825,24.750680614384624,16.700603,7.507474278455983,1.0774198999999998,28.857347901418414,20.70616,58.42335489951835,65.285845,31.630538379700617,44.579685,15.892183039622855,12.245144,30.834017591566692,8.826865,38.26791263856364,31.00696,23.435360976975115,17.130892000000003,27.321580968944115,8.858964,39.711459940581854,30.87872,57.58591251605329,60.471242,29.384048607648285,29.592522,23.98304411575672,15.611981,13.477090801074072,1.5823405000000001,30.649112102906148,24.441686999999998,17.22200596353334,12.036394999999999
2020-02-28 00:00:00,47.01448727326244,37.87916,44.44712780977225,36.798004,29.22352419487182,23.743267000000003,5.631574401688285,10.79577,24.005157384042562,24.542667,72.10679581462588,68.798725,46.08722646124856,44.256058,21.067766160098817,15.900951999999998,22.682769757700004,10.79807,33.46874687575135,22.431829999999998,27.726439026919195,19.185553,24.098080383074528,12.997204,31.552159297781063,22.470201,72.93283492840997,61.02828099999999,39.442259943295745,38.55808,26.944915786350563,16.390162,10.824421083271613,12.425896,26.481429142990205,25.206035999999997,20.120582409533352,15.864826999999998
2020-02-29 00:00:00,31.332725100435212,20.072569,33.062410746195425,27.422804,17.786781200000004,13.514370999999999,2.175670861283611,0.65828836,12.594808043853423,12.182528,73.3567167818752,76.324893,59.29228230124657,64.142365,10.429858136234087,7.942805,9.756144295039043,5.073161,20.10125441372949,18.011003,16.035119830819266,13.427253,10.651279083379917,5.048987400000001,18.852532075641008,16.141676,77.12383334205008,74.75680600000001,55.9476255845238,58.61513000000001,13.783842411206905,11.655435,5.390874818375313,1.1707284,14.484835509227608,12.626378,11.077981370416671,7.030394
2020-03-01 00:00:00,45.19021715213228,24.376007,51.35203022142521,43.082043,25.45257457453847,17.671606,4.634755379182388,2.3733132,26.22695611962171,30.021292,72.76442327379762,65.839148,50.08887620780883,35.817856,16.655380738339595,16.121138000000002,18.126731620378575,5.520615,36.993457698155744,25.987267000000003,28.2969492722475,17.085535,27.92824804865424,6.602085000000001,39.62042807845167,31.322529,77.01402885686029,67.516429,39.48184940030075,36.1939,25.042106645662276,17.12986,8.71376042807407,3.0067146,31.087516193725488,32.234676,18.462120331333335,16.375635
2020-03-02 00:00:00,19.534871755221932,18.508842,27.876770000027282,34.867443,22.91518448689744,12.693242,2.4559778370047143,2.2709231,17.552803883175752,24.025671,72.54286760020366,66.03085899999999,53.864071772825945,42.005188000000004,16.565486268970194,13.618172,12.502522281573325,2.5295753,17.85497864553279,15.064256,24.312854743567822,12.867307,12.515182150403726,3.6364946000000002,21.34743176628627,16.890007,75.5848387355529,72.09835700000002,49.982049588408124,55.20835,22.07851443295021,11.827832,4.814012607001855,2.2821276000000004,19.535099908259788,23.977713,20.14979069396667,11.798217999999999
2020-03-03 00:00:00,46.27057302419499,31.43595,50.31851662036314,42.980872999999995,26.674060438564105,23.715792,6.3699782009944945,1.995745,23.42119016098163,18.483171,72.06377331941118,66.004453,48.510272912838616,47.521282,16.710811281607878,10.961656,17.015550349070015,9.598533,32.69618198927596,22.525957000000002,27.957884740635112,17.454454000000002,23.274349068426517,8.946239,32.226257009418134,26.767464,73.87255128886201,66.933598,40.99982191599373,40.166134,26.691809859722238,18.181334,10.432028118932106,2.6069226000000003,28.22671546852941,19.341114,20.52007673006668,11.663837
2020-03-04 00:00:00,46.65630500992167,36.950993,44.457194909382075,36.391791999999995,20.942359630241754,15.174632999999998,4.797728851717766,1.2004974,20.074840539550824,10.641231,68.74195773454055,63.50153100000001,50.18881905482897,52.8603,12.981806456818736,8.108144,14.955015372183333,8.279736,26.822494002117484,17.543825,22.20916834722582,14.017139000000002,20.557848294937887,8.947759,29.27230070167653,21.108083999999998,73.05158956620262,60.235972,47.01852325820178,39.127888,20.51362658002873,12.683926,7.4910333894321,2.9748697,22.15427947333333,17.904923999999998,15.568392323583325,9.888852
2020-03-05 00:00:00,34.32046471083549,29.157736,37.55182217324766,37.614371999999996,19.355965130871805,20.269083,3.1218282060444142,0.5820585,13.157913938928274,9.792079,75.66029702481971,80.02302900000002,59.30813812229948,70.23095,10.80463881786606,9.279304,12.363536424599026,4.488987,23.45577547527322,16.915029999999998,18.76792247995563,16.816107000000002,11.180877598778471,34.95093,22.16249515299379,29.86031,80.03866177070216,84.76016700000001,56.16337099309106,54.899857,14.795717945881217,14.0932045,3.4858971029987664,1.6853373999999999,14.667112275864863,18.67379,17.805337147266652,13.007626
2020-03-06 00:00:00,47.44718150861615,52.514033999999995,50.321776741307545,47.934826,27.69472978892308,33.434628000000004,4.43895668387775,4.859393,23.739718725917477,23.93154,75.38282156384429,71.790366,52.060133818374254,47.858826,20.562738167608774,16.801317,18.888302580745226,15.463331,35.61398304959015,23.563102999999998,28.11621598270464,19.673954000000002,21.832152268105585,34.95093,32.18903180295857,29.86031,78.49670855617431,68.45487,44.131817469598985,38.594559999999994,26.437583808429125,22.934510999999997,8.856968007311732,12.497828,29.696277519131655,30.248317999999998,20.82251271703333,18.844595
2020-03-07 00:00:00,59.13501370630981,48.29399,56.07168457799119,54.893112,26.911830853102572,15.798091000000001,7.243036206900548,2.215608,29.666132589046484,30.73173,64.20762947719489,62.611577000000004,38.03786332438772,31.879846999999998,18.36706313476063,12.096547,20.86972964130001,11.331472,38.019100563153806,31.140863,25.418528358320703,14.401323999999999,32.247110129192535,13.450281,38.9532161606509,36.03993,69.93707371220745,65.449075,32.53562659641856,29.409145000000002,26.162876658812277,15.17004,10.952843591055553,4.658835400000001,34.37997478647062,33.999302,21.52114204283333,11.644395
2020-03-08 00:00:00,39.16350323977376,39.371821999999995,46.19470449894622,39.672287,25.317891043230773,18.335855,4.279959096643081,3.3744642999999996,25.294049929342577,18.303322,70.01176742109561,59.168068000000005,45.477308540661575,40.864746000000004,15.8801857196814,11.567337,14.070562871449987,7.705937400000001,31.33336010382513,19.777732999999998,26.43821436603798,18.801638,21.890640695031042,22.767828,34.97429064797827,22.489891,72.27544505887809,55.478260999999996,38.09550910553257,32.98837,24.338931794779718,18.809082,8.050862578444441,6.550606,32.16000745068625,26.882596999999997,19.462184768566672,15.616488
2020-03-09 00:00:00,36.868135715578745,17.686115,42.12431188216971,37.320225,27.541496771282077,18.092604,3.295312568192215,1.6789188000000002,25.201557408983486,16.569525,70.69405796981488,64.651105,42.41114733785856,48.081579999999995,19.864621851361566,13.543454,13.250534043010482,3.9635737,30.877909942076517,21.38387,31.032712304651888,17.584291,22.19225498912008,8.366264,36.94509092416172,27.240894,72.85616442792575,62.63683400000001,31.107935246486193,35.39594,29.154088852367238,17.909945,7.185945833246914,3.0911527000000003,29.707427204117614,29.120990000000003,24.46385505450001,17.079546
2020-03-10 00:00:00,73.29629559960837,47.10818,60.975202859952326,59.289640000000006,33.68228503015387,41.22894,14.790531829099844,5.4382453,31.95680855713164,35.471115000000005,71.13050784496852,68.182712,40.98264124540106,32.711597,26.448324738044658,21.207279999999997,33.527466710336654,17.53961,41.32933892616121,36.505016,36.74980752791355,32.242290000000004,40.98708692598342,38.587627000000005,47.030209218146005,45.2249,73.70064556513317,66.425324,28.402535532048876,21.200423999999998,36.24418304621644,37.680756,26.684151117192584,10.487271,40.88871269700981,45.476303,30.757224060033302,27.22474
2020-03-11 00:00:00,54.83008271344652,44.32721,56.17127365654335,45.72156,28.621789784923077,27.356184000000002,5.74175036171777,4.7301025,26.39954995118203,22.777952,74.2205375267768,66.21224000000001,47.794788607458294,43.434288,17.400813500539822,14.605201000000001,18.096126724428554,16.991055,37.52496473510928,32.624759999999995,29.237133232835504,25.963068,26.1393172999793,21.741497,39.67079774605521,31.49942,78.0428089375706,64.01285,39.25557721458645,32.51343,28.14618500498083,25.601965,9.879405019623453,8.369162,34.14371098534313,31.011374,21.63257622216667,18.218542000000003
2020-03-12 00:00:00,46.50179533646654,52.732209999999995,57.2249169693773,52.807033999999994,28.37204627341025,38.481915,5.5899236885062935,8.102243,26.314984281560264,27.952768,78.31562389836526,60.408331000000004,50.62759073889613,32.455563,17.958246377019492,17.17173,13.545976363796667,16.674679,37.21240181209018,28.861912,30.49992788341452,22.693094,23.324187852587976,35.235443,39.383677855832616,39.25018,79.8951289101694,58.711000000000006,39.63488083155387,19.460820000000002,28.973031848227958,32.257736,10.31939732378394,15.541282,33.99205373289216,38.747295,22.898911425899982,27.560083000000002
2020-03-13 00:00:00,47.16204526723237,62.561737,58.73470921006113,52.695812,31.077193367692306,47.679844,6.096799983966195,4.8873096,28.9475131895587,22.923174,74.26913759273344,62.49864,48.01288266184865,39.575466,22.375769997970096,18.49716,14.179548129373329,24.885427,38.783023014959035,32.311634000000005,33.49947286863719,32.872196,25.305984325258784,42.039787,41.77401638201604,37.94792,74.94250657296205,62.08108300000001,33.51086485121554,24.133163,32.96101414391763,32.159733,12.998853656864195,16.822226999999998,37.4015753602941,39.000294,28.598956821642865,27.715845
2020-03-14 00:00:00,51.74811287158398,31.953097999999997,49.2347792425704,41.727672999999996,23.87732979530769,22.471410000000002,4.823861200631287,2.8948848,23.618180116942447,22.382719,62.051518132799,55.218318999999994,40.13474870376361,32.8356,15.606625827048235,12.754963,16.611415583808586,9.231414,32.75045585034151,24.811186,27.166395836246398,19.940184,18.947605691977223,17.548676,34.961068646351094,31.771952000000002,62.917041423062955,53.144051,35.83863464737468,21.372099,26.09361902696362,19.097279,8.779752101876545,5.2126517,31.47697695387254,27.75426,19.78597085366666,16.054295
2020-03-15 00:00:00,34.82812794786771,17.90779,45.56207889059289,27.376987,27.492949633282077,19.541220000000003,4.272896632106917,2.5568774,23.937298622419245,12.220653,69.61947099414502,59.954673,42.83862214145201,47.73402,19.284914586731738,12.891114,14.198260961078576,4.554682,31.568409127937137,13.878285,30.71299114309785,18.274898999999998,19.198095958033125,6.9274683,33.84994575899548,16.696385999999997,71.70197669245353,54.59776600000001,37.56609536320176,37.901379999999996,27.806864033668603,17.063029999999998,8.620821552524685,3.0627341,32.15428169950982,16.84655,23.325081827166663,15.166691
2020-03-16 00:00:00,27.113267377931127,9.338278,39.31166067848322,22.63251,28.964518980051295,14.760488,2.3941099091804228,0.4413653,20.61140692399525,7.449658400000001,78.32719936084509,74.76732340000002,55.01003814362801,67.317665,24.61716563064678,14.345116,12.328399913569998,1.1965629999999998,27.655431336133887,10.302446,29.432132962687582,14.869731,17.966301599120087,2.4610195,31.82995501139054,14.377123000000001,83.42568362195314,52.278503,48.0725152045865,37.901379999999996,30.06491330775862,16.057697,6.391319070642285,0.16118878,26.42970362852942,12.506912,26.292001941166696,12.768952
2020-03-17 00:00:00,57.372076742341164,33.924774,59.53027286793401,48.04372,30.66116281271795,29.090189000000002,5.692282925569968,4.392637000000001,29.942755080496465,22.547520000000002,77.04489815621908,73.74056,48.57159772944803,51.19304,23.272863922623852,22.22777,19.868194389656626,11.25178,38.65575088954915,25.134054000000003,32.22044632948054,24.875978,30.772567738612846,18.045572,46.792996310453695,33.852833000000004,82.3932717864407,71.75421300000001,30.214208031260647,37.901379999999996,33.461590291714565,30.788635,14.574165233499992,6.2011647000000005,38.540461221715724,34.486202,28.124273079099996,26.684782000000002
2020-03-18 00:00:00,50.492507703698855,33.419346000000004,56.70513556626194,43.04002,31.47381491758974,34.508053000000004,5.460975396411954,2.8334037999999997,26.472799223443655,19.290653,82.28070067850031,75.36448299999999,51.998972426522165,56.07383000000001,22.925298532896004,19.403578,14.628921308433352,9.438332,36.914228046174884,27.350027,33.918277238317096,26.135088,27.944169423602492,23.73893,40.136090635946736,31.23997,83.57828206093616,69.14135,41.6988652792105,37.901379999999996,33.016367856704946,32.336903,12.474925143388889,13.659405,37.18322117142161,29.179401000000002,29.164641844928585,29.215165999999996
2020-03-19 00:00:00,47.90044743999132,26.341883000000003,58.60259874311768,39.943497,31.6398353913846,25.013397,6.4445910147012615,1.7275367,26.858269007052805,14.500329,78.59725909445555,73.255353,52.381189624795866,58.755024,23.61357409251412,16.749739,13.139595103626664,4.4818377,36.736880886270484,18.839134,34.3025059114899,19.50868,27.31754274554863,14.996018,41.044913020759374,30.2872,78.29072752465699,68.18858,40.407058147556384,37.901379999999996,33.88785301834291,25.335777,11.751858946194439,6.0806510000000005,37.00990198161765,26.720184000000003,29.09096632876669,23.547853
2020-03-20 00:00:00,48.332840717624,30.247509,56.60408685083579,39.2902,31.128184460512816,28.625479,6.387036607875673,2.582115,26.167537116351475,17.173496,74.75892798244394,72.19313000000001,48.8315306981752,55.019633999999996,22.536250962103342,21.61704,13.07649793999001,7.2547398,35.454156804781434,20.198383,33.90728474609129,24.121588,25.630424279192543,17.476426999999997,39.19148896060158,26.461270000000003,75.10750288878131,67.70147399999999,39.560852253709264,41.240204,32.56991284142721,26.979082000000002,12.375251923376537,9.358542,36.253836458676496,31.059881,29.431268720766674,29.980290999999998
2020-03-21 00:00:00,46.013671806962584,31.133497,58.67583636111487,42.778079999999996,30.321407399820487,29.787573,5.416570533296272,1.8778225,26.515973892750154,18.20459,82.32837093142466,81.8196,53.60998804569991,63.61501,20.823161311534154,23.570198,11.589478037853345,6.922758,36.73909906810109,21.129284,32.346668732539705,27.584290000000003,23.53317798333333,13.702454999999999,40.789236808284045,27.933802000000004,83.13676294439065,74.285197,40.91966489537593,46.351395000000004,31.037085330268205,27.163504,11.431405056339498,8.202661500000001,36.3029526204902,29.147114000000002,26.637189930466658,28.841147999999997
2020-03-22 00:00:00,28.930749940339435,7.559651400000001,39.307670939454106,23.365204000000002,26.34653243820513,20.177698,2.572069469903694,0.7752150999999999,20.741297511111103,12.52863,67.62097401601875,62.37922,49.14115434533815,49.850590000000004,19.637283975353597,17.520184,10.278470491676654,1.2491232,26.053533795013642,10.572864,27.34592762153516,21.226019,12.504541726739134,2.5984483,29.31212456942801,19.046684,69.49495881357946,59.103504,44.234131271704264,40.05682,26.021396261685826,22.394537,5.525992451154321,0.49980979999999997,26.22231252460787,18.98697,22.58104248036189,20.802108999999998
2020-03-23 00:00:00,22.16168609721499,4.177253,32.81299746832399,8.024886,28.250340322000003,9.551108000000001,1.4409863380279073,0.17247376,13.903026063711577,1.5566073999999999,77.76166327418981,71.9203774,57.249302473070316,70.36377,25.460712122860016,11.008045,8.909011837279037,0.21070029999999998,20.42786990844262,2.4988772999999997,25.64340448089942,10.443746,11.322498027225675,0.934687,21.77526879689347,2.91965,84.61234383506851,70.39168000000002,54.30622776517755,67.47203,25.201677897653255,9.253789,5.20893618603611,0.12872398,19.631013349485293,3.7232602,25.26629243866667,12.437762
2020-03-24 00:00:00,28.294190687989545,12.365494,32.66810597524175,16.046291,23.369364937358988,14.706214000000001,1.8573412820509043,0.19560425,11.038389810027573,1.8513063000000003,79.60264088210761,78.17309130000002,66.33088754995207,76.32178499999999,16.009821397444753,13.506294,9.254471650322378,1.3255202,17.47342516782786,3.9703487999999996,22.79844404475649,12.358329,8.78038879700828,1.4570508999999998,17.806417682790922,5.1283236,85.94949151238902,77.4420286,65.14721060763158,72.313705,18.788526162356323,12.524835000000001,4.154566638334217,0.69369906,13.216299920392157,5.5945540000000005,16.87994129978331,12.862235
2020-03-25 00:00:00,37.891216480417725,18.084618,45.66699492927003,25.733055,27.189182895230786,20.03464,3.481506509894149,0.24154143,16.694934133668244,5.5622487000000005,80.8116118501404,84.2463087,62.0873368944404,78.68406,26.973647359672015,20.05828,12.99867343994333,2.9967642000000003,26.493319264549157,11.360047,26.4820125675036,23.400778,13.59883807793996,3.5111127,25.139685807051254,12.156926,85.41260433531068,83.771236,60.05847403849622,71.61431,25.791563225574706,20.518953,6.7311561288580215,0.4144951,21.077540285098035,10.400986999999999,24.097010921733336,19.569628
2020-03-31 00:00:00,46.06196614033944,11.097218,48.62720702905236,17.830656,25.648255709410247,11.967101,3.5452460003286133,0.45519499999999996,20.33311203963751,4.576719799999999,80.30258720546571,76.25191980000002,59.994047842874174,71.6752,17.669342865671567,10.059171000000001,13.03499856538999,1.6451486000000002,28.93505559521859,6.0556617,24.602491803133113,12.593661,18.059670177536226,1.6961277,31.40119920823472,6.5159845,82.47117805447944,73.61280450000001,54.17063581807644,67.09682,24.19250602940612,12.800508,7.326512164206791,0.44743872,26.493332040168067,8.185858999999999,19.318066123966663,10.053161
2020-04-01 00:00:00,41.37733762641431,18.682306,50.7611138482784,26.543715000000002,29.219714202256416,15.855926,4.059213357641512,1.2149848,22.661605702955075,9.848094999999999,80.1995797298621,76.879551,63.48024636667157,67.031456,25.599375435184097,14.091641000000001,13.399473091923332,2.7843332000000003,30.529092194262276,11.048581,30.150934955804463,14.492042000000001,15.734870170217393,7.740775999999999,33.61056133525643,17.001894,83.41991712158995,77.14394399999999,55.72489943899122,60.14205,28.594170936781612,15.247314999999999,8.01083368693518,2.3452964,31.03968892696078,16.712757,25.890227021566698,14.187299
2020-04-02 00:00:00,55.38234276666672,20.003553,56.05640758902395,31.558393,35.98462988707692,20.549889999999998,5.139186462282235,1.1286985,30.929376297044907,12.738755000000001,81.82675881568288,83.565865,57.35857602236044,70.82711,26.21133359163054,17.316038,17.005922752536673,2.9000711,37.282029312295066,14.605717000000002,34.49640458619032,23.604464,28.07662059395446,8.949794,45.17818732125249,22.888479999999998,84.55318377667474,77.41185,38.50242935109021,54.52336999999999,34.65440104272031,22.89585,12.425215045462954,4.26141,39.09439448117646,20.793561999999998,30.9509343968,20.16656
2020-04-03 00:00:00,42.87765268302874,20.64968,51.2630556032854,36.718834,27.189169849538448,26.937052,4.095661939016508,1.59731,22.7928249429078,15.777835999999999,83.65419683153314,90.519776,70.23425302233123,74.74194,23.021695317613744,21.811745000000002,13.683020983496666,4.587479,34.00630348449451,18.60231,30.073787402038235,24.864466,15.339014593757758,10.721473,34.53118151183432,26.609747,87.05474616037122,83.606117,59.128045790664174,56.99637,27.354658206848665,28.595139,7.8458011248209845,4.9913836,27.731194515931378,27.550859999999997,26.646650650166684,24.47048
2020-04-04 00:00:00,37.48568932397739,27.577156,49.901740892719516,37.87222,25.016255772666657,29.186188,3.692678564560142,1.2606691,19.672671322379813,13.549767499999998,85.91961492164468,95.6881415,71.87272069468841,82.138374,18.502736463581726,22.554567000000002,8.2155282223419,3.4831176,29.41840067575137,18.336567000000002,25.246727878481245,23.829216,14.478451952204969,11.344097,32.61243067426742,24.899567,85.95551418591602,88.572304,58.629541002957346,63.672737,26.062563297427456,30.198133000000002,7.821066504635805,4.7933135,27.51816547411766,24.886797,22.235360621849996,26.770248
2020-04-05 00:00:00,26.51117258959969,12.291546,38.86728688874216,28.488657,25.897435736000006,22.735077,2.0746034990637368,0.7052859,18.361155554058307,14.108108499999998,82.01747048841496,80.3317035,67.60190726168436,66.22359499999999,19.944223874411183,20.5688,6.772347604459995,1.5725833999999999,24.675052259562836,11.21813,27.468187985993215,20.147184,11.382625710538301,1.8450811999999999,28.851012179289988,15.885124,83.59114444338178,80.950804,56.128933589699216,65.06568,26.79604871202106,23.551485,5.304056729566668,0.6788261999999999,26.610455197156888,20.329721,23.86123770266669,22.93804
2020-04-06 00:00:00,17.83890791155353,6.5623759999999995,35.08037177583533,24.6124,26.145550615923078,21.116959,1.1555972201301097,0.63295615,16.543455502600466,11.138848,82.43493537815972,87.658728,67.7569753753529,76.51988,21.640140552192655,22.044271,5.206619839385328,0.804779,21.741363651195353,11.619162,28.644914287288987,21.015818,11.824053938183962,2.733202,28.277657098224868,15.851011999999999,83.14892865028243,79.608952,54.63088860417291,63.757940000000005,29.13025072988504,23.001058999999998,4.559338218233644,0.4886075,23.01019170544119,15.562844,25.203647097519056,22.408035
2020-04-07 00:00:00,37.834828060835505,15.103188500000002,48.00626985961216,35.392296,27.26421851620512,35.710094,3.4721317999550747,1.4720552,17.995176814933004,16.367727,85.36460763829666,92.954487,70.32517428965976,76.58676,23.274372133806963,32.98272,7.855971139586659,4.166764700000001,26.372468455566935,18.283285,28.25530953387382,35.006252,18.23340273638716,8.78191,29.7366225846647,25.087332,88.20448904479423,85.620947,58.97620110466168,60.533615000000005,28.096409881226055,38.732773,7.998245360320985,3.4794104,26.611832495490184,25.662468,26.891496989366647,34.931675
2020-04-08 00:00:00,39.071216178677155,15.119273999999999,49.08275591787381,34.77384,26.205747700512813,31.706540999999998,3.655287440042057,0.9266793,18.522968317888093,14.602768,85.05838435662234,89.43745799999998,72.10791597380305,74.83469000000001,23.782422354804197,29.181787,8.542465443486659,4.5818343,26.471997029508195,17.691122,28.03117896990983,29.552094,19.907233242701867,7.7530913,31.844479403796857,22.610457999999998,88.2848055039144,84.030878,60.396319260162876,61.42041999999999,28.700538051293115,30.750162,7.999805439274699,4.264896,26.30402418553921,25.236013,26.801289746033348,33.043232
2020-04-09 00:00:00,39.599502021845105,19.592807999999998,48.64354372512005,39.424225,26.98174413092307,32.744656,3.687120905994774,1.2196738999999999,18.285864349093767,14.371244,87.8096240095941,92.355334,72.88878997770621,77.98409000000001,22.64720562358157,27.320776000000002,8.707935607416664,6.434211299999999,26.643267244398913,20.67229,28.309441062646105,25.926788000000002,20.62530947815734,17.776329999999998,31.117444281065115,27.39258,88.24170425665864,82.04819300000001,59.693502377243114,54.655613,28.878467312452106,34.40934,8.453799062293212,6.2744064,26.720396654019602,28.683413,25.802776592266664,31.12235
2020-04-10 00:00:00,37.37533171044386,24.665712,49.88563575565633,41.753634999999996,26.043717769948696,39.376736,3.6962517102617913,3.0170369999999997,18.984011453152068,19.070055,90.48228337750513,98.929239,74.5154039854801,79.859184,22.747379398048515,32.81593,6.9715836809033265,6.9456296,27.05171375245901,23.719175,27.293819884453473,33.453857,15.909843136542442,8.487014,31.980207150591745,29.114265000000003,89.40341704204998,85.726135,60.546463151967416,56.611869999999996,28.164688265517235,36.110565,7.366532488237657,6.190521700000001,27.563097593235312,28.753548,25.25742792183333,34.10248
2020-04-11 00:00:00,38.63291724168841,17.948168,47.38925958013445,34.18687,27.756758018102538,30.778269,3.5238292308254695,0.9536024999999999,18.42344217876279,13.182857,91.20876965258181,106.888167,74.03655828096058,93.70531,23.486486757521188,28.72774,6.610065602253798,4.669623400000001,24.856523488183065,18.809195000000003,27.848235580977637,29.459404,17.77875470992754,13.353879000000001,29.388706505078893,23.178675,88.54778077082331,93.387825,60.70884071536342,70.20915,27.3530124591954,32.26003,7.702922912172837,2.6887887000000004,26.027346971176467,21.549625,25.86003054206665,28.94486
